RUN_ID,Topology,Attack_Type,Avg_RSSI_dBm,DIO_Count_Window,DIS_Count_Window,Rank_Changes_Window,PDR_percent,Avg_Delay_ms,Throughput_kbps,Energy_Consumed_J,Normal,Flooding,Blackhole,Wormhole,Backoff_Manipulado
19187,Grid_100,Backoff_Manipulado,-62.4,70,12,2,56.2,321.15,4.77,1.8,0,0,0,0,1
19188,Grid_100,Backoff_Manipulado,-60.8,77,9,0,56.22,332.78,5.83,1.8,0,0,0,0,1
19190,Grid_100,Backoff_Manipulado,-62.7,57,10,1,53.83,342.7,5.17,1.8,0,0,0,0,1
19191,Grid_100,Backoff_Manipulado,-65.9,101,8,1,57.67,303.09,5.06,1.8,0,0,0,0,1
19192,Grid_100,Backoff_Manipulado,-64.7,74,8,1,60.26,456.87,4.44,1.8,0,0,0,0,1
19193,Grid_100,Backoff_Manipulado,-65.6,78,10,0,55.33,332.85,3.87,1.8,0,0,0,0,1
19194,Grid_100,Backoff_Manipulado,-63.7,89,10,0,56.37,351.13,5.18,1.8,0,0,0,0,1
19195,Grid_100,Backoff_Manipulado,-64.6,55,11,0,59.33,314.55,4.61,1.8,0,0,0,0,1
19196,Grid_100,Backoff_Manipulado,-62.4,86,11,0,59.44,332.98,4.48,1.8,0,0,0,0,1
19197,Grid_100,Backoff_Manipulado,-63.3,66,8,2,55.9,375.15,4.91,1.8,0,0,0,0,1
19198,Grid_100,Backoff_Manipulado,-66.4,74,10,1,54.25,398.86,4.24,1.8,0,0,0,0,1
19199,Grid_100,Backoff_Manipulado,-66.8,70,10,1,62.26,265.12,4.82,1.8,0,0,0,0,1
19200,Grid_100,Backoff_Manipulado,-66.8,71,12,0,56.97,372.53,5.11,1.8,0,0,0,0,1
19201,Grid_100,Backoff_Manipulado,-66.4,70,7,2,55.74,431.12,4.79,1.8,0,0,0,0,1
19202,Grid_100,Backoff_Manipulado,-63.6,71,11,0,61.76,318.56,4.65,1.8,0,0,0,0,1
19203,Grid_100,Backoff_Manipulado,-65.8,87,9,2,54.3,342.47,4.6,1.8,0,0,0,0,1
19204,Grid_100,Backoff_Manipulado,-68.0,93,10,0,56.25,346.57,5.15,1.8,0,0,0,0,1
19205,Grid_100,Backoff_Manipulado,-64.1,86,10,2,58.36,335.91,4.96,1.8,0,0,0,0,1
19206,Grid_100,Backoff_Manipulado,-63.1,79,9,2,62.2,382.6,5.19,1.8,0,0,0,0,1
19207,Grid_100,Backoff_Manipulado,-61.9,82,8,2,58.66,343.83,5.33,1.8,0,0,0,0,1
19208,Grid_100,Backoff_Manipulado,-64.9,69,9,0,58.49,236.5,4.39,1.8,0,0,0,0,1
19209,Grid_100,Backoff_Manipulado,-61.6,87,9,2,51.91,317.88,4.94,1.8,0,0,0,0,1
19210,Grid_100,Backoff_Manipulado,-64.6,82,8,0,61.75,409.68,5.16,1.8,0,0,0,0,1
19211,Grid_100,Backoff_Manipulado,-67.7,74,9,2,64.92,346.69,5.12,1.8,0,0,0,0,1
19213,Grid_100,Backoff_Manipulado,-65.1,94,9,2,64.2,325.07,5.09,1.8,0,0,0,0,1
19215,Grid_100,Backoff_Manipulado,-63.6,78,10,2,59.79,361.92,4.81,1.8,0,0,0,0,1
19216,Grid_100,Backoff_Manipulado,-62.7,90,10,1,57.2,356.64,5.29,1.8,0,0,0,0,1
19217,Grid_100,Backoff_Manipulado,-65.6,59,8,0,53.19,310.12,5.34,1.8,0,0,0,0,1
19218,Grid_100,Backoff_Manipulado,-64.7,78,8,0,62.69,310.94,5.68,1.8,0,0,0,0,1
19219,Grid_100,Backoff_Manipulado,-64.5,80,10,0,55.38,386.88,5.36,1.8,0,0,0,0,1
19220,Grid_100,Backoff_Manipulado,-63.9,84,8,1,64.52,377.83,4.84,1.8,0,0,0,0,1
19221,Grid_100,Backoff_Manipulado,-65.9,85,10,0,59.7,383.16,5.18,1.8,0,0,0,0,1
19222,Grid_100,Backoff_Manipulado,-66.1,85,9,2,53.47,419.39,5.83,1.8,0,0,0,0,1
19223,Grid_100,Backoff_Manipulado,-68.3,75,11,2,60.31,380.51,4.55,1.8,0,0,0,0,1
19224,Grid_100,Backoff_Manipulado,-66.3,64,11,1,60.14,333.54,5.29,1.8,0,0,0,0,1
19225,Grid_100,Backoff_Manipulado,-65.6,82,10,1,61.92,366.39,5.14,1.8,0,0,0,0,1
19227,Grid_100,Backoff_Manipulado,-61.6,86,8,0,59.2,356.98,4.99,1.8,0,0,0,0,1
19228,Grid_100,Backoff_Manipulado,-67.6,74,11,1,59.38,380.23,4.55,1.8,0,0,0,0,1
19229,Grid_100,Backoff_Manipulado,-65.7,66,9,1,59.31,443.87,4.89,1.8,0,0,0,0,1
19230,Grid_100,Backoff_Manipulado,-62.1,68,10,0,57.15,384.48,4.97,1.8,0,0,0,0,1
19231,Grid_100,Backoff_Manipulado,-65.5,68,9,0,53.48,338.49,5.29,1.8,0,0,0,0,1
19232,Grid_100,Backoff_Manipulado,-67.6,96,7,1,57.29,341.97,4.48,1.8,0,0,0,0,1
19233,Grid_100,Backoff_Manipulado,-66.2,69,11,1,58.58,245.92,5.42,1.8,0,0,0,0,1
19234,Grid_100,Backoff_Manipulado,-62.8,66,10,0,52.86,342.52,4.98,1.8,0,0,0,0,1
19235,Grid_100,Backoff_Manipulado,-64.8,78,9,1,59.0,276.71,5.2,1.8,0,0,0,0,1
19236,Grid_100,Backoff_Manipulado,-65.8,87,7,0,54.77,345.3,4.95,1.8,0,0,0,0,1
19237,Grid_100,Backoff_Manipulado,-67.4,83,10,0,57.28,356.52,5.13,1.8,0,0,0,0,1
19238,Grid_100,Backoff_Manipulado,-60.2,81,11,2,60.29,374.99,4.91,1.8,0,0,0,0,1
19239,Grid_100,Backoff_Manipulado,-60.1,73,9,1,60.41,365.61,5.32,1.8,0,0,0,0,1
19240,Grid_100,Backoff_Manipulado,-66.9,88,10,2,55.22,362.82,4.96,1.8,0,0,0,0,1
19242,Grid_100,Backoff_Manipulado,-65.8,83,8,1,57.41,341.72,5.29,1.8,0,0,0,0,1
19243,Grid_100,Backoff_Manipulado,-61.2,76,9,0,56.17,257.2,4.65,1.8,0,0,0,0,1
19244,Grid_100,Backoff_Manipulado,-63.5,76,8,2,53.25,467.07,5.97,1.8,0,0,0,0,1
19245,Grid_100,Backoff_Manipulado,-63.1,85,11,1,54.93,450.37,4.64,1.8,0,0,0,0,1
19246,Grid_100,Backoff_Manipulado,-63.9,79,8,0,59.84,309.68,5.42,1.8,0,0,0,0,1
19247,Grid_100,Backoff_Manipulado,-66.9,78,9,2,59.52,342.69,5.02,1.8,0,0,0,0,1
19248,Grid_100,Backoff_Manipulado,-61.1,75,12,1,56.83,314.54,4.46,1.8,0,0,0,0,1
19249,Grid_100,Backoff_Manipulado,-65.4,80,6,1,57.8,449.11,5.6,1.8,0,0,0,0,1
19250,Grid_100,Backoff_Manipulado,-66.6,91,8,1,57.45,351.5,5.66,1.8,0,0,0,0,1
19251,Grid_100,Backoff_Manipulado,-61.0,70,11,0,57.8,263.38,4.52,1.8,0,0,0,0,1
19252,Grid_100,Backoff_Manipulado,-65.1,75,9,0,57.11,338.28,5.12,1.8,0,0,0,0,1
19253,Grid_100,Backoff_Manipulado,-64.5,77,9,0,63.14,365.23,4.68,1.8,0,0,0,0,1
19254,Grid_100,Backoff_Manipulado,-66.8,74,8,1,57.49,218.14,5.7,1.8,0,0,0,0,1
19255,Grid_100,Backoff_Manipulado,-62.8,83,10,0,60.94,312.38,4.62,1.8,0,0,0,0,1
19256,Grid_100,Backoff_Manipulado,-67.3,65,8,1,58.55,350.88,5.08,1.8,0,0,0,0,1
19257,Grid_100,Backoff_Manipulado,-65.7,64,10,2,55.54,314.91,4.56,1.8,0,0,0,0,1
19258,Grid_100,Backoff_Manipulado,-63.7,71,6,1,58.5,349.38,4.51,1.8,0,0,0,0,1
19259,Grid_100,Backoff_Manipulado,-64.6,97,7,0,56.42,418.5,5.31,1.8,0,0,0,0,1
19260,Grid_100,Backoff_Manipulado,-62.3,82,9,1,57.89,344.35,5.09,1.8,0,0,0,0,1
19261,Grid_100,Backoff_Manipulado,-68.3,75,7,1,57.59,276.79,4.86,1.8,0,0,0,0,1
19262,Grid_100,Backoff_Manipulado,-63.4,88,8,2,54.38,486.75,5.3,1.8,0,0,0,0,1
19263,Grid_100,Backoff_Manipulado,-63.9,82,10,0,58.23,381.02,4.75,1.8,0,0,0,0,1
19264,Grid_100,Backoff_Manipulado,-61.7,77,10,0,54.85,422.06,5.25,1.8,0,0,0,0,1
19266,Grid_100,Backoff_Manipulado,-64.8,88,7,1,60.71,354.09,4.14,1.8,0,0,0,0,1
19267,Grid_100,Backoff_Manipulado,-64.8,86,10,0,57.08,262.53,4.76,1.8,0,0,0,0,1
19268,Grid_100,Backoff_Manipulado,-65.8,81,8,1,53.49,286.09,4.12,1.8,0,0,0,0,1
19269,Grid_100,Backoff_Manipulado,-68.0,77,9,0,60.84,420.42,5.04,1.8,0,0,0,0,1
19270,Grid_100,Backoff_Manipulado,-66.1,83,7,2,57.26,295.0,4.67,1.8,0,0,0,0,1
19271,Grid_100,Backoff_Manipulado,-63.0,88,8,1,57.85,313.56,4.97,1.8,0,0,0,0,1
19272,Grid_100,Backoff_Manipulado,-65.5,96,8,0,55.86,374.53,4.81,1.8,0,0,0,0,1
19273,Grid_100,Backoff_Manipulado,-71.1,80,8,1,60.0,499.98,4.86,1.8,0,0,0,0,1
19274,Grid_100,Backoff_Manipulado,-64.3,77,11,2,61.27,377.9,5.19,1.8,0,0,0,0,1
19275,Grid_100,Backoff_Manipulado,-66.6,79,7,2,50.51,452.5,4.8,1.8,0,0,0,0,1
19276,Grid_100,Backoff_Manipulado,-65.0,81,10,2,59.33,333.9,5.13,1.8,0,0,0,0,1
19277,Grid_100,Backoff_Manipulado,-65.3,85,11,0,61.7,419.73,5.24,1.8,0,0,0,0,1
19278,Grid_100,Backoff_Manipulado,-66.2,74,9,1,56.07,338.15,4.71,1.8,0,0,0,0,1
19279,Grid_100,Backoff_Manipulado,-63.9,87,9,1,52.47,227.85,4.47,1.8,0,0,0,0,1
19280,Grid_100,Backoff_Manipulado,-65.9,77,12,0,52.62,395.44,4.82,1.8,0,0,0,0,1
19281,Grid_100,Backoff_Manipulado,-65.4,86,9,2,62.16,427.79,5.58,1.8,0,0,0,0,1
19282,Grid_100,Backoff_Manipulado,-62.6,78,12,0,60.19,394.24,5.08,1.8,0,0,0,0,1
19283,Grid_100,Backoff_Manipulado,-63.9,64,6,2,60.2,311.5,5.23,1.8,0,0,0,0,1
19284,Grid_100,Backoff_Manipulado,-65.9,87,9,2,54.67,343.59,3.76,1.8,0,0,0,0,1
19285,Grid_100,Backoff_Manipulado,-66.3,77,10,1,58.45,373.77,4.9,1.8,0,0,0,0,1
19286,Grid_100,Backoff_Manipulado,-64.7,80,11,0,60.33,444.33,4.99,1.8,0,0,0,0,1
19287,Grid_100,Backoff_Manipulado,-64.9,78,11,2,51.53,432.98,5.26,1.8,0,0,0,0,1
19288,Grid_100,Backoff_Manipulado,-63.2,86,12,1,57.35,424.9,5.21,1.8,0,0,0,0,1
19289,Grid_100,Backoff_Manipulado,-67.5,74,7,2,54.15,400.16,3.79,1.8,0,0,0,0,1
19291,Grid_100,Backoff_Manipulado,-62.3,83,11,1,55.11,291.99,4.71,1.8,0,0,0,0,1
19292,Grid_100,Backoff_Manipulado,-61.4,77,9,2,65.34,294.43,5.65,1.8,0,0,0,0,1
19293,Grid_100,Backoff_Manipulado,-66.0,79,10,2,56.79,288.06,5.74,1.8,0,0,0,0,1
19294,Grid_100,Backoff_Manipulado,-63.7,76,9,0,60.37,404.61,3.87,1.8,0,0,0,0,1
19295,Grid_100,Backoff_Manipulado,-63.1,83,11,0,52.91,340.23,5.52,1.8,0,0,0,0,1
19296,Grid_100,Backoff_Manipulado,-65.4,94,9,1,60.26,459.75,5.47,1.8,0,0,0,0,1
19297,Grid_100,Backoff_Manipulado,-66.5,79,10,2,57.18,350.45,4.99,1.8,0,0,0,0,1
19298,Grid_100,Backoff_Manipulado,-64.6,79,13,0,56.36,486.35,4.25,1.8,0,0,0,0,1
19299,Grid_100,Backoff_Manipulado,-63.3,76,11,1,60.02,423.08,5.3,1.8,0,0,0,0,1
19300,Grid_100,Backoff_Manipulado,-63.6,76,10,0,64.06,345.95,3.96,1.8,0,0,0,0,1
19301,Grid_100,Backoff_Manipulado,-65.3,90,8,0,58.65,354.4,5.62,1.8,0,0,0,0,1
19302,Grid_100,Backoff_Manipulado,-63.9,74,9,0,51.84,453.88,5.14,1.8,0,0,0,0,1
19303,Grid_100,Backoff_Manipulado,-63.9,78,9,2,57.19,440.67,4.69,1.8,0,0,0,0,1
19304,Grid_100,Backoff_Manipulado,-67.9,78,9,2,57.27,387.52,4.06,1.8,0,0,0,0,1
19305,Grid_100,Backoff_Manipulado,-66.4,61,9,2,56.17,364.02,5.27,1.8,0,0,0,0,1
19306,Grid_100,Backoff_Manipulado,-66.6,93,11,2,60.85,241.48,5.09,1.8,0,0,0,0,1
19307,Grid_100,Backoff_Manipulado,-68.3,66,8,0,57.26,325.23,4.79,1.8,0,0,0,0,1
19308,Grid_100,Backoff_Manipulado,-63.4,87,10,1,56.32,306.72,4.04,1.8,0,0,0,0,1
19309,Grid_100,Backoff_Manipulado,-64.1,71,9,0,58.36,420.3,4.55,1.8,0,0,0,0,1
19310,Grid_100,Backoff_Manipulado,-66.0,90,10,2,57.09,338.24,4.49,1.8,0,0,0,0,1
19311,Grid_100,Backoff_Manipulado,-66.3,67,11,2,58.9,353.33,3.99,1.8,0,0,0,0,1
19312,Grid_100,Backoff_Manipulado,-65.1,72,9,2,57.08,341.12,5.77,1.8,0,0,0,0,1
19313,Grid_100,Backoff_Manipulado,-64.3,79,7,0,59.27,416.5,5.13,1.8,0,0,0,0,1
19314,Grid_100,Backoff_Manipulado,-65.8,86,11,1,55.58,421.26,5.02,1.8,0,0,0,0,1
19315,Grid_100,Backoff_Manipulado,-66.8,71,7,2,56.51,411.03,5.59,1.8,0,0,0,0,1
19316,Grid_100,Backoff_Manipulado,-60.6,79,11,0,62.65,368.95,4.53,1.8,0,0,0,0,1
19318,Grid_100,Backoff_Manipulado,-64.2,79,8,1,59.0,384.35,5.44,1.8,0,0,0,0,1
19319,Grid_100,Backoff_Manipulado,-63.9,74,12,2,56.95,399.04,5.0,1.8,0,0,0,0,1
19320,Grid_100,Backoff_Manipulado,-65.5,72,9,1,58.9,296.77,4.18,1.8,0,0,0,0,1
19321,Grid_100,Backoff_Manipulado,-65.6,63,10,1,54.83,374.07,5.22,1.8,0,0,0,0,1
19322,Grid_100,Backoff_Manipulado,-65.4,88,7,1,61.53,360.23,4.51,1.8,0,0,0,0,1
19323,Grid_100,Backoff_Manipulado,-66.2,76,7,1,66.24,282.28,5.22,1.8,0,0,0,0,1
19324,Grid_100,Backoff_Manipulado,-65.0,78,8,0,57.29,272.3,4.32,1.8,0,0,0,0,1
19325,Grid_100,Backoff_Manipulado,-63.3,66,9,1,58.21,295.39,5.18,1.8,0,0,0,0,1
19326,Grid_100,Backoff_Manipulado,-66.0,84,10,0,58.53,301.66,5.12,1.8,0,0,0,0,1
19327,Grid_100,Backoff_Manipulado,-62.3,90,10,1,54.15,375.41,5.1,1.8,0,0,0,0,1
19328,Grid_100,Backoff_Manipulado,-63.7,71,13,0,52.67,366.22,4.63,1.8,0,0,0,0,1
19329,Grid_100,Backoff_Manipulado,-64.4,74,9,1,65.74,332.72,4.06,1.8,0,0,0,0,1
19330,Grid_100,Backoff_Manipulado,-64.7,76,9,0,59.57,352.74,4.93,1.8,0,0,0,0,1
19331,Grid_100,Backoff_Manipulado,-66.5,72,7,0,57.39,462.45,5.17,1.8,0,0,0,0,1
19332,Grid_100,Backoff_Manipulado,-66.6,82,9,2,59.08,387.55,5.12,1.8,0,0,0,0,1
19333,Grid_100,Backoff_Manipulado,-68.7,80,10,2,59.74,401.72,5.64,1.8,0,0,0,0,1
19334,Grid_100,Backoff_Manipulado,-63.5,77,10,2,60.71,357.22,4.92,1.8,0,0,0,0,1
19335,Grid_100,Backoff_Manipulado,-66.9,85,8,2,62.25,497.01,4.87,1.8,0,0,0,0,1
19336,Grid_100,Backoff_Manipulado,-63.2,102,8,0,58.46,385.26,4.99,1.8,0,0,0,0,1
19337,Grid_100,Backoff_Manipulado,-64.6,75,7,1,57.58,274.94,4.67,1.8,0,0,0,0,1
19338,Grid_100,Backoff_Manipulado,-62.9,87,9,1,58.67,340.7,4.79,1.8,0,0,0,0,1
19339,Grid_100,Backoff_Manipulado,-67.3,84,11,0,59.53,418.43,4.35,1.8,0,0,0,0,1
19340,Grid_100,Backoff_Manipulado,-64.6,76,8,0,54.6,368.61,4.6,1.8,0,0,0,0,1
19342,Grid_100,Backoff_Manipulado,-64.1,94,10,0,56.38,299.92,5.07,1.8,0,0,0,0,1
19344,Grid_100,Backoff_Manipulado,-66.7,82,11,1,59.68,426.0,5.2,1.8,0,0,0,0,1
19345,Grid_100,Backoff_Manipulado,-67.4,70,9,0,62.46,365.3,5.4,1.8,0,0,0,0,1
19346,Grid_100,Backoff_Manipulado,-65.0,77,11,1,58.67,280.71,4.13,1.8,0,0,0,0,1
19347,Grid_100,Backoff_Manipulado,-63.6,80,8,1,59.41,430.35,5.67,1.8,0,0,0,0,1
19348,Grid_100,Backoff_Manipulado,-68.9,82,12,2,54.4,601.92,4.8,1.8,0,0,0,0,1
19349,Grid_100,Backoff_Manipulado,-64.6,81,11,2,56.63,298.14,5.2,1.8,0,0,0,0,1
19350,Grid_100,Backoff_Manipulado,-66.5,76,7,2,54.77,314.65,4.58,1.8,0,0,0,0,1
19351,Grid_100,Backoff_Manipulado,-65.5,86,8,1,56.07,281.52,4.82,1.8,0,0,0,0,1
19352,Grid_100,Backoff_Manipulado,-65.4,79,8,2,57.44,379.83,5.9,1.8,0,0,0,0,1
19353,Grid_100,Backoff_Manipulado,-63.7,78,11,2,57.51,365.78,5.86,1.8,0,0,0,0,1
19354,Grid_100,Backoff_Manipulado,-65.1,59,10,0,58.59,467.41,5.15,1.8,0,0,0,0,1
19355,Grid_100,Backoff_Manipulado,-65.6,85,12,1,62.14,361.37,6.27,1.8,0,0,0,0,1
19356,Grid_100,Backoff_Manipulado,-66.6,83,12,1,62.42,410.79,5.53,1.8,0,0,0,0,1
19357,Grid_100,Backoff_Manipulado,-68.9,95,12,1,60.36,259.39,5.73,1.8,0,0,0,0,1
19358,Grid_100,Backoff_Manipulado,-63.5,81,10,1,55.94,286.53,5.25,1.8,0,0,0,0,1
19359,Grid_100,Backoff_Manipulado,-66.7,86,10,0,56.45,393.62,4.36,1.8,0,0,0,0,1
19360,Grid_100,Backoff_Manipulado,-63.9,85,11,1,60.17,402.82,5.41,1.8,0,0,0,0,1
19361,Grid_100,Backoff_Manipulado,-64.0,76,9,1,61.15,291.0,4.61,1.8,0,0,0,0,1
19362,Grid_100,Backoff_Manipulado,-62.1,74,7,1,57.88,398.03,5.43,1.8,0,0,0,0,1
19363,Grid_100,Backoff_Manipulado,-65.3,79,8,2,59.54,404.57,4.85,1.8,0,0,0,0,1
19364,Grid_100,Backoff_Manipulado,-68.1,80,10,1,52.6,299.54,4.59,1.8,0,0,0,0,1
19365,Grid_100,Backoff_Manipulado,-66.8,91,9,2,55.04,283.66,4.58,1.8,0,0,0,0,1
19366,Grid_100,Backoff_Manipulado,-66.3,76,12,1,59.9,302.31,4.92,1.8,0,0,0,0,1
19367,Grid_100,Backoff_Manipulado,-68.4,97,9,0,53.19,370.73,4.93,1.8,0,0,0,0,1
19368,Grid_100,Backoff_Manipulado,-65.4,76,11,1,65.34,363.93,5.39,1.8,0,0,0,0,1
19369,Grid_100,Backoff_Manipulado,-66.1,70,8,2,62.8,329.54,5.64,1.8,0,0,0,0,1
19370,Grid_100,Backoff_Manipulado,-64.6,78,11,1,62.16,372.66,5.22,1.8,0,0,0,0,1
19371,Grid_100,Backoff_Manipulado,-63.4,79,11,1,61.45,390.03,4.75,1.8,0,0,0,0,1
19372,Grid_100,Backoff_Manipulado,-65.0,74,8,2,51.2,257.71,5.85,1.8,0,0,0,0,1
19373,Grid_100,Backoff_Manipulado,-66.6,75,11,1,56.77,391.23,4.81,1.8,0,0,0,0,1
19374,Grid_100,Backoff_Manipulado,-63.6,78,12,1,55.44,398.21,4.83,1.8,0,0,0,0,1
19375,Grid_100,Backoff_Manipulado,-67.0,92,10,0,56.18,383.19,5.46,1.8,0,0,0,0,1
19376,Grid_100,Backoff_Manipulado,-67.2,74,10,0,61.57,258.85,5.19,1.8,0,0,0,0,1
19377,Grid_100,Backoff_Manipulado,-65.9,85,9,0,59.23,309.68,5.53,1.8,0,0,0,0,1
19378,Grid_100,Backoff_Manipulado,-63.5,81,10,0,58.69,366.05,5.21,1.8,0,0,0,0,1
19379,Grid_100,Backoff_Manipulado,-65.8,74,10,0,59.76,292.91,5.95,1.8,0,0,0,0,1
19380,Grid_100,Backoff_Manipulado,-64.6,79,8,2,63.59,311.34,5.32,1.8,0,0,0,0,1
19381,Grid_100,Backoff_Manipulado,-61.8,66,10,0,60.27,302.61,5.3,1.8,0,0,0,0,1
19382,Grid_100,Backoff_Manipulado,-65.4,89,10,1,56.22,356.61,4.82,1.8,0,0,0,0,1
19383,Grid_100,Backoff_Manipulado,-63.7,75,11,0,60.69,417.47,5.05,1.8,0,0,0,0,1
19384,Grid_100,Backoff_Manipulado,-63.8,76,8,1,58.66,428.44,5.86,1.8,0,0,0,0,1
19385,Grid_100,Backoff_Manipulado,-67.5,81,11,1,59.39,367.78,5.07,1.8,0,0,0,0,1
19386,Grid_100,Backoff_Manipulado,-64.3,76,9,0,53.7,487.71,5.72,1.8,0,0,0,0,1
19387,Grid_100,Backoff_Manipulado,-65.5,88,10,0,59.6,327.72,5.03,1.8,0,0,0,0,1
19388,Grid_100,Backoff_Manipulado,-64.5,77,10,0,56.42,333.11,4.9,1.8,0,0,0,0,1
19389,Grid_100,Backoff_Manipulado,-64.9,92,13,2,55.24,287.7,4.97,1.8,0,0,0,0,1
19390,Grid_100,Backoff_Manipulado,-62.2,74,8,0,57.26,351.32,4.47,1.8,0,0,0,0,1
19391,Grid_100,Backoff_Manipulado,-64.4,90,6,0,62.52,365.67,4.93,1.8,0,0,0,0,1
19392,Grid_100,Backoff_Manipulado,-69.1,83,9,0,56.15,351.58,3.87,1.8,0,0,0,0,1
19393,Grid_100,Backoff_Manipulado,-66.1,85,9,2,62.45,411.33,5.62,1.8,0,0,0,0,1
19394,Grid_100,Backoff_Manipulado,-66.2,69,11,1,54.06,407.84,5.09,1.8,0,0,0,0,1
19395,Grid_100,Backoff_Manipulado,-67.3,79,10,0,57.33,354.62,5.43,1.8,0,0,0,0,1
19396,Grid_100,Backoff_Manipulado,-62.4,74,11,1,58.06,284.26,4.79,1.8,0,0,0,0,1
19397,Grid_100,Backoff_Manipulado,-66.1,78,12,0,59.44,320.53,5.34,1.8,0,0,0,0,1
19398,Grid_100,Backoff_Manipulado,-68.5,86,12,0,55.07,302.43,4.36,1.8,0,0,0,0,1
19399,Grid_100,Backoff_Manipulado,-66.1,81,9,2,58.25,387.52,6.15,1.8,0,0,0,0,1
19400,Grid_100,Backoff_Manipulado,-64.7,86,10,2,58.39,343.25,5.53,1.8,0,0,0,0,1
19401,Grid_100,Backoff_Manipulado,-65.9,86,12,0,57.68,349.99,4.55,1.8,0,0,0,0,1
19402,Grid_100,Backoff_Manipulado,-64.5,85,9,1,56.88,318.36,5.41,1.8,0,0,0,0,1
19403,Grid_100,Backoff_Manipulado,-63.3,92,10,0,54.06,289.34,5.31,1.8,0,0,0,0,1
19404,Grid_100,Backoff_Manipulado,-63.8,81,9,2,56.53,304.12,4.56,1.8,0,0,0,0,1
19405,Grid_100,Backoff_Manipulado,-66.9,75,8,0,60.29,305.85,4.79,1.8,0,0,0,0,1
19406,Grid_100,Backoff_Manipulado,-63.8,90,9,0,54.16,392.78,5.05,1.8,0,0,0,0,1
19407,Grid_100,Backoff_Manipulado,-64.6,70,10,0,59.86,396.0,4.96,1.8,0,0,0,0,1
19408,Grid_100,Backoff_Manipulado,-65.0,87,8,1,62.67,328.71,5.05,1.8,0,0,0,0,1
19409,Grid_100,Backoff_Manipulado,-65.3,72,11,0,54.83,392.32,5.0,1.8,0,0,0,0,1
19410,Grid_100,Backoff_Manipulado,-67.1,83,11,2,55.62,334.53,5.06,1.8,0,0,0,0,1
19411,Grid_100,Backoff_Manipulado,-65.9,97,11,2,59.15,372.81,4.12,1.8,0,0,0,0,1
19412,Grid_100,Backoff_Manipulado,-68.6,82,10,0,61.14,466.31,4.6,1.8,0,0,0,0,1
19413,Grid_100,Backoff_Manipulado,-65.9,77,10,0,52.64,282.49,5.23,1.8,0,0,0,0,1
19415,Grid_100,Backoff_Manipulado,-65.6,95,10,2,58.42,330.77,5.9,1.8,0,0,0,0,1
19416,Grid_100,Backoff_Manipulado,-63.2,71,11,2,60.06,284.63,5.1,1.8,0,0,0,0,1
19417,Grid_100,Backoff_Manipulado,-65.0,89,9,1,54.5,355.05,4.95,1.8,0,0,0,0,1
19418,Grid_100,Backoff_Manipulado,-68.6,74,10,1,60.02,397.95,4.34,1.8,0,0,0,0,1
19419,Grid_100,Backoff_Manipulado,-62.6,78,12,1,61.21,416.26,5.45,1.8,0,0,0,0,1
19420,Grid_100,Backoff_Manipulado,-69.5,79,9,0,61.79,365.75,4.25,1.8,0,0,0,0,1
19421,Grid_100,Backoff_Manipulado,-66.9,65,11,1,62.36,419.3,4.76,1.8,0,0,0,0,1
19422,Grid_100,Backoff_Manipulado,-66.4,88,9,0,59.58,416.75,5.42,1.8,0,0,0,0,1
19423,Grid_100,Backoff_Manipulado,-66.0,67,9,1,61.76,451.23,5.32,1.8,0,0,0,0,1
19424,Grid_100,Backoff_Manipulado,-65.1,76,8,2,56.94,348.77,3.78,1.8,0,0,0,0,1
19425,Grid_100,Backoff_Manipulado,-64.5,80,7,0,55.29,355.44,4.87,1.8,0,0,0,0,1
19426,Grid_100,Backoff_Manipulado,-65.1,69,11,1,57.53,329.96,4.65,1.8,0,0,0,0,1
19427,Grid_100,Backoff_Manipulado,-66.3,73,12,0,53.45,352.6,4.09,1.8,0,0,0,0,1
19428,Grid_100,Backoff_Manipulado,-68.2,77,12,1,53.81,314.5,5.1,1.8,0,0,0,0,1
19429,Grid_100,Backoff_Manipulado,-65.0,82,11,2,58.7,380.72,5.57,1.8,0,0,0,0,1
19430,Grid_100,Backoff_Manipulado,-63.6,68,10,2,56.1,350.93,4.77,1.8,0,0,0,0,1
19431,Grid_100,Backoff_Manipulado,-63.0,80,10,2,59.96,295.48,5.39,1.8,0,0,0,0,1
19432,Grid_100,Backoff_Manipulado,-63.9,76,7,2,55.29,254.51,5.93,1.8,0,0,0,0,1
19433,Grid_100,Backoff_Manipulado,-63.7,81,9,2,59.88,340.23,4.59,1.8,0,0,0,0,1
19434,Grid_100,Backoff_Manipulado,-63.3,77,10,0,56.66,354.41,5.04,1.8,0,0,0,0,1
19435,Grid_100,Backoff_Manipulado,-62.6,83,8,0,61.76,270.09,5.65,1.8,0,0,0,0,1
19436,Grid_100,Backoff_Manipulado,-63.6,74,10,0,58.62,380.47,4.49,1.8,0,0,0,0,1
19437,Grid_100,Backoff_Manipulado,-65.7,78,13,2,56.08,362.97,4.61,1.8,0,0,0,0,1
19438,Grid_100,Backoff_Manipulado,-69.5,90,10,1,55.0,287.87,5.11,1.8,0,0,0,0,1
19439,Grid_100,Backoff_Manipulado,-66.5,67,12,0,55.56,348.28,4.53,1.8,0,0,0,0,1
19440,Grid_100,Backoff_Manipulado,-62.0,78,8,2,56.67,466.48,5.65,1.8,0,0,0,0,1
